case_id,timestamp,activity,costs
3901,2022-03-31 20:22:17,Shred electrodes,1
3901,2022-03-31 23:20:47,Melt down solid materials,1
3901,2022-04-01 15:18:12,Collect recyclable materials,1
3901,2022-04-01 19:16:56,Dispose of non-reusable materials,1
3902,2022-03-29 14:17:00,Battery cell completely discharged,1
3902,2022-03-30 14:43:37,Check battery cell for damage,1
3902,2022-03-30 17:41:26,Open battery cell,1
3902,2022-03-30 23:44:22,Collect electrolyte separately,1
3902,2022-03-31 05:46:46,Clean electrodes,1
3902,2022-03-31 13:34:10,Shred electrodes,1
3902,2022-03-31 16:34:22,Melt down solid materials,1
3902,2022-04-01 08:37:25,Collect recyclable materials,1
3902,2022-04-01 12:38:48,Dispose of non-reusable materials,1
3903,2022-03-30 00:06:00,Battery cell completely discharged,1
3903,2022-03-30 23:51:04,Check battery cell for damage,1
3903,2022-03-31 02:44:56,Open battery cell,1
3903,2022-03-31 09:04:50,Collect electrolyte separately,1
3903,2022-03-31 15:09:07,Clean electrodes,1
3903,2022-03-31 23:16:25,Shred electrodes,1
3903,2022-04-01 02:14:52,Melt down solid materials,1
3903,2022-04-01 18:13:25,Collect recyclable materials,1
3903,2022-04-01 22:11:25,Dispose of non-reusable materials,1
3904,2022-03-30 01:57:00,Battery cell completely discharged,1
3904,2022-03-31 02:11:57,Check battery cell for damage,1
3904,2022-03-31 05:11:02,Open battery cell,1
3904,2022-03-31 11:08:06,Collect electrolyte separately,1
3904,2022-03-31 17:02:54,Clean electrodes,1
3904,2022-04-01 00:55:33,Shred electrodes,1
3904,2022-04-01 03:55:02,Melt down solid materials,1
3904,2022-04-01 19:56:00,Collect recyclable materials,1
3904,2022-04-01 23:50:33,Dispose of non-reusable materials,1
3905,2022-03-30 08:09:00,Battery cell completely discharged,1
3905,2022-03-31 07:51:20,Check battery cell for damage,1
3905,2022-03-31 10:44:00,Open battery cell,1
3905,2022-03-31 16:59:34,Collect electrolyte separately,1
3905,2022-03-31 22:55:33,Clean electrodes,1
3905,2022-04-01 06:47:49,Shred electrodes,1
3905,2022-04-01 09:47:57,Melt down solid materials,1
3905,2022-04-02 01:48:25,Collect recyclable materials,1
3905,2022-04-02 05:43:51,Dispose of non-reusable materials,1
3906,2022-03-30 14:14:00,Battery cell completely discharged,1
3906,2022-03-31 13:59:11,Check battery cell for damage,1
3906,2022-03-31 16:14:00,Check the capacity of the safety box,1
3906,2022-03-31 16:20:07,Place battery cell in safety box,1
3907,2022-03-30 14:30:00,Battery cell completely discharged,1
3907,2022-03-31 14:36:25,Check battery cell for damage,1
3907,2022-03-31 17:34:48,Open battery cell,1
3907,2022-03-31 23:33:37,Collect electrolyte separately,1
3907,2022-04-01 05:38:06,Clean electrodes,1
3907,2022-04-01 13:33:01,Shred electrodes,1
3907,2022-04-01 16:33:07,Melt down solid materials,1
3907,2022-04-02 08:31:53,Collect recyclable materials,1
3907,2022-04-02 12:29:55,Dispose of non-reusable materials,1
3908,2022-03-30 14:47:00,Battery cell completely discharged,1
3908,2022-03-31 15:02:25,Check battery cell for damage,1
3908,2022-03-31 17:53:21,Open battery cell,1
3908,2022-03-31 23:59:13,Collect electrolyte separately,1
3908,2022-04-01 05:53:02,Clean electrodes,1
3908,2022-04-01 13:45:57,Shred electrodes,1
3908,2022-04-01 16:45:41,Melt down solid materials,1
3908,2022-04-02 08:45:08,Collect recyclable materials,1
3908,2022-04-02 12:39:25,Dispose of non-reusable materials,1
3909,2022-03-30 15:11:00,Battery cell completely discharged,1
3909,2022-03-31 15:05:27,Check battery cell for damage,1
3909,2022-03-31 17:57:07,Open battery cell,1
3909,2022-03-31 23:56:33,Collect electrolyte separately,1
3909,2022-04-01 05:53:52,Clean electrodes,1
3909,2022-04-01 13:57:44,Shred electrodes,1
3909,2022-04-01 16:58:58,Melt down solid materials,1
3909,2022-04-02 08:57:39,Collect recyclable materials,1
3909,2022-04-02 12:55:47,Dispose of non-reusable materials,1
3910,2022-03-30 15:59:00,Battery cell completely discharged,1
3910,2022-03-31 15:57:07,Check battery cell for damage,1
3910,2022-03-31 18:57:58,Open battery cell,1
3910,2022-04-01 01:01:46,Collect electrolyte separately,1
3910,2022-04-01 07:06:04,Clean electrodes,1
3910,2022-04-01 13:32:49,Clean electrodes,1
3910,2022-04-01 19:59:34,Clean electrodes,1
3910,2022-04-02 03:53:59,Shred electrodes,1
3910,2022-04-02 06:53:03,Melt down solid materials,1
3910,2022-04-02 22:50:31,Collect recyclable materials,1
3910,2022-04-03 02:46:45,Dispose of non-reusable materials,1
3911,2022-03-30 19:53:00,Battery cell completely discharged,1
3911,2022-03-31 19:40:02,Check battery cell for damage,1
3911,2022-03-31 22:40:24,Open battery cell,1
3911,2022-04-01 04:48:30,Collect electrolyte separately,1
3911,2022-04-01 10:44:28,Clean electrodes,1
3911,2022-04-01 18:55:57,Shred electrodes,1
3911,2022-04-01 21:56:07,Melt down solid materials,1
3911,2022-04-02 13:56:13,Collect recyclable materials,1
3911,2022-04-02 17:58:32,Dispose of non-reusable materials,1
3912,2022-03-30 19:59:00,Battery cell completely discharged,1
3912,2022-03-31 20:15:36,Check battery cell for damage,1
3912,2022-03-31 23:15:21,Open battery cell,1
3912,2022-04-01 05:23:36,Collect electrolyte separately,1
3912,2022-04-01 11:19:16,Clean electrodes,1
3912,2022-04-01 19:30:53,Shred electrodes,1
3912,2022-04-01 22:31:05,Melt down solid materials,1
3912,2022-04-02 14:31:17,Collect recyclable materials,1
3912,2022-04-02 18:33:57,Dispose of non-reusable materials,1
3913,2022-03-31 05:35:00,Battery cell completely discharged,1
3913,2022-04-01 05:27:16,Check battery cell for damage,1
3913,2022-04-01 08:34:33,Open battery cell,1
3913,2022-04-01 14:43:22,Collect electrolyte separately,1
3913,2022-04-01 20:41:48,Clean electrodes,1
3913,2022-04-02 04:47:43,Shred electrodes,1
3913,2022-04-02 07:44:34,Melt down solid materials,1
3913,2022-04-02 23:44:12,Collect recyclable materials,1
3913,2022-04-03 03:43:12,Dispose of non-reusable materials,1
3914,2022-03-31 10:13:00,Battery cell completely discharged,1
3914,2022-04-01 09:53:54,Check battery cell for damage,1
3914,2022-04-01 12:45:01,Open battery cell,1
3914,2022-04-01 18:44:24,Collect electrolyte separately,1
3914,2022-04-02 00:41:40,Clean electrodes,1
3914,2022-04-02 07:11:18,Clean electrodes,1
3914,2022-04-02 15:09:38,Shred electrodes,1
3914,2022-04-02 18:10:17,Melt down solid materials,1
3914,2022-04-03 10:09:03,Collect recyclable materials,1
3914,2022-04-03 14:06:09,Dispose of non-reusable materials,1
3915,2022-03-31 12:47:00,Battery cell completely discharged,1
3915,2022-04-01 12:38:13,Check battery cell for damage,1
3915,2022-04-01 14:42:48,Check the capacity of the safety box,1
3915,2022-04-01 14:48:40,Place battery cell in safety box,1
3916,2022-03-31 20:54:00,Battery cell completely discharged,1
3916,2022-04-01 20:33:27,Check battery cell for damage,1
3916,2022-04-01 22:52:31,Check the capacity of the safety box,1
3916,2022-04-01 22:58:42,Place battery cell in safety box,1
3917,2022-03-31 22:22:00,Battery cell completely discharged,1
3917,2022-04-01 22:48:58,Check battery cell for damage,1
3917,2022-04-02 01:33:15,Open battery cell,1
3917,2022-04-02 07:44:30,Collect electrolyte separately,1
3917,2022-04-02 13:47:04,Clean electrodes,1
3917,2022-04-02 21:47:48,Shred electrodes,1
3917,2022-04-03 00:46:06,Melt down solid materials,1
3917,2022-04-03 16:44:58,Collect recyclable materials,1
3917,2022-04-03 20:48:28,Dispose of non-reusable materials,1
3918,2022-04-01 03:45:00,Battery cell completely discharged,1
3918,2022-04-02 03:36:46,Check battery cell for damage,1
3918,2022-04-02 06:42:34,Open battery cell,1
3918,2022-04-02 12:59:50,Collect electrolyte separately,1
3918,2022-04-02 18:58:42,Clean electrodes,1
3918,2022-04-03 02:52:21,Shred electrodes,1
3918,2022-04-03 05:53:14,Melt down solid materials,1
3918,2022-04-03 21:57:13,Collect recyclable materials,1
3918,2022-04-04 01:58:27,Dispose of non-reusable materials,1
3919,2022-04-01 10:47:00,Battery cell completely discharged,1
3919,2022-04-02 10:46:31,Check battery cell for damage,1
3919,2022-04-02 13:49:28,Open battery cell,1
3919,2022-04-02 19:57:57,Collect electrolyte separately,1
3919,2022-04-03 01:50:38,Clean electrodes,1
3919,2022-04-03 10:03:12,Shred electrodes,1
3919,2022-04-03 12:59:48,Melt down solid materials,1
3919,2022-04-04 04:58:34,Collect recyclable materials,1
3919,2022-04-04 08:53:15,Dispose of non-reusable materials,1
3920,2022-04-01 17:47:00,Battery cell completely discharged,1
3920,2022-04-02 18:06:13,Check battery cell for damage,1
3920,2022-04-02 20:10:20,Check the capacity of the safety box,1
3920,2022-04-02 20:16:24,Place battery cell in safety box,1
3921,2022-04-01 19:27:00,Battery cell completely discharged,1
3921,2022-04-02 19:37:29,Check battery cell for damage,1
3921,2022-04-02 22:37:39,Open battery cell,1
3921,2022-04-03 04:38:54,Collect electrolyte separately,1
3921,2022-04-03 10:33:38,Clean electrodes,1
3921,2022-04-03 18:28:10,Shred electrodes,1
3921,2022-04-03 21:29:28,Melt down solid materials,1
3921,2022-04-04 13:32:04,Collect recyclable materials,1
3921,2022-04-04 17:32:50,Dispose of non-reusable materials,1
3922,2022-04-02 02:53:00,Battery cell completely discharged,1
3922,2022-04-03 03:14:42,Check battery cell for damage,1
3922,2022-04-03 05:32:10,Check the capacity of the safety box,1
3922,2022-04-03 05:38:21,Place battery cell in safety box,1
3923,2022-04-02 10:16:00,Battery cell completely discharged,1
3923,2022-04-03 09:45:52,Check battery cell for damage,1
3923,2022-04-03 12:45:09,Open battery cell,1
3923,2022-04-03 18:45:05,Collect electrolyte separately,1
3923,2022-04-04 00:44:07,Clean electrodes,1
3923,2022-04-04 07:13:40,Clean electrodes,1
3923,2022-04-04 15:01:40,Shred electrodes,1
3923,2022-04-04 18:03:58,Melt down solid materials,1
3923,2022-04-05 10:03:25,Collect recyclable materials,1
3923,2022-04-05 14:05:38,Dispose of non-reusable materials,1
3924,2022-04-02 16:56:00,Battery cell completely discharged,1
3924,2022-04-03 17:19:24,Check battery cell for damage,1
3924,2022-04-03 19:28:50,Check the capacity of the safety box,1
3924,2022-04-03 19:34:43,Place battery cell in safety box,1
3925,2022-04-02 18:07:00,Battery cell completely discharged,1
3925,2022-04-03 18:04:13,Check battery cell for damage,1
3925,2022-04-03 21:03:58,Open battery cell,1
3925,2022-04-04 03:12:49,Collect electrolyte separately,1
3925,2022-04-04 09:09:42,Clean electrodes,1
3925,2022-04-04 17:16:01,Shred electrodes,1
3925,2022-04-04 20:16:44,Melt down solid materials,1
3925,2022-04-05 12:15:50,Collect recyclable materials,1
3925,2022-04-05 16:13:46,Dispose of non-reusable materials,1
3926,2022-04-03 02:28:00,Battery cell completely discharged,1
3926,2022-04-04 02:26:33,Check battery cell for damage,1
3926,2022-04-04 05:51:25,Open battery cell,1
3926,2022-04-04 11:43:51,Collect electrolyte separately,1
3926,2022-04-04 17:41:17,Clean electrodes,1
3926,2022-04-05 01:51:44,Shred electrodes,1
3926,2022-04-05 04:52:36,Melt down solid materials,1
3926,2022-04-05 20:49:37,Collect recyclable materials,1
3926,2022-04-06 00:46:52,Dispose of non-reusable materials,1
3927,2022-04-03 10:18:00,Battery cell completely discharged,1
3927,2022-04-04 10:40:21,Check battery cell for damage,1
3927,2022-04-04 13:22:11,Open battery cell,1
3927,2022-04-04 19:23:37,Collect electrolyte separately,1
3927,2022-04-05 01:23:16,Clean electrodes,1
3927,2022-04-05 07:56:22,Clean electrodes,1
3927,2022-04-05 14:29:27,Clean electrodes,1
3927,2022-04-05 22:43:15,Shred electrodes,1
3927,2022-04-06 01:42:15,Melt down solid materials,1
3927,2022-04-06 17:40:23,Collect recyclable materials,1
3927,2022-04-06 21:33:42,Dispose of non-reusable materials,1
3928,2022-04-03 12:45:00,Battery cell completely discharged,1
3928,2022-04-04 12:12:51,Check battery cell for damage,1
3928,2022-04-04 14:31:37,Check the capacity of the safety box,1
3928,2022-04-04 14:37:21,Place battery cell in safety box,1
3929,2022-04-03 12:59:00,Battery cell completely discharged,1
3929,2022-04-04 12:58:53,Check battery cell for damage,1
3929,2022-04-04 14:52:18,Check the capacity of the safety box,1
3929,2022-04-04 14:57:57,Place battery cell in safety box,1
3930,2022-04-03 13:59:00,Battery cell completely discharged,1
3930,2022-04-04 13:54:48,Check battery cell for damage,1
3930,2022-04-04 17:00:13,Open battery cell,1
3930,2022-04-04 23:11:15,Collect electrolyte separately,1
3930,2022-04-05 05:17:51,Clean electrodes,1
3930,2022-04-05 13:22:10,Shred electrodes,1
3930,2022-04-05 16:20:51,Melt down solid materials,1
3930,2022-04-06 08:20:14,Collect recyclable materials,1
3930,2022-04-06 12:17:16,Dispose of non-reusable materials,1
3931,2022-04-03 18:03:00,Battery cell completely discharged,1
3931,2022-04-04 18:00:37,Check battery cell for damage,1
3931,2022-04-04 20:50:52,Open battery cell,1
3931,2022-04-05 03:01:54,Collect electrolyte separately,1
3931,2022-04-05 09:15:29,Clean electrodes,1
3931,2022-04-05 15:43:56,Clean electrodes,1
3931,2022-04-05 23:31:11,Shred electrodes,1
3931,2022-04-06 02:32:57,Melt down solid materials,1
3931,2022-04-06 18:32:18,Collect recyclable materials,1
3931,2022-04-06 22:33:52,Dispose of non-reusable materials,1
3932,2022-04-04 03:42:00,Battery cell completely discharged,1
3932,2022-04-05 04:00:07,Check battery cell for damage,1
3932,2022-04-05 06:57:54,Open battery cell,1
3932,2022-04-05 13:07:25,Collect electrolyte separately,1
3932,2022-04-05 19:10:40,Clean electrodes,1
3932,2022-04-06 01:35:40,Clean electrodes,1
3932,2022-04-06 09:41:42,Shred electrodes,1
3932,2022-04-06 12:42:33,Melt down solid materials,1
3932,2022-04-07 04:40:58,Collect recyclable materials,1
3932,2022-04-07 08:39:42,Dispose of non-reusable materials,1
3933,2022-04-04 07:31:00,Battery cell completely discharged,1
3933,2022-04-05 07:57:53,Check battery cell for damage,1
3933,2022-04-05 10:05:41,Check the capacity of the safety box,1
3933,2022-04-05 10:11:22,Place battery cell in safety box,1
3934,2022-04-04 13:18:00,Battery cell completely discharged,1
3934,2022-04-05 13:00:21,Check battery cell for damage,1
3934,2022-04-05 15:59:49,Open battery cell,1
3934,2022-04-05 22:14:49,Collect electrolyte separately,1
3934,2022-04-06 04:04:18,Clean electrodes,1
3934,2022-04-06 11:49:34,Shred electrodes,1
3934,2022-04-06 14:50:24,Melt down solid materials,1
3934,2022-04-07 06:51:53,Collect recyclable materials,1
3934,2022-04-07 10:52:33,Dispose of non-reusable materials,1
3935,2022-04-04 15:54:00,Battery cell completely discharged,1
3935,2022-04-05 15:47:15,Check battery cell for damage,1
3935,2022-04-05 18:57:42,Open battery cell,1
3935,2022-04-06 01:02:24,Collect electrolyte separately,1
3935,2022-04-06 06:59:32,Clean electrodes,1
3935,2022-04-06 14:54:47,Shred electrodes,1
3935,2022-04-06 17:57:39,Melt down solid materials,1
3935,2022-04-07 09:59:07,Collect recyclable materials,1
3935,2022-04-07 14:06:30,Dispose of non-reusable materials,1
3936,2022-04-04 22:19:00,Battery cell completely discharged,1
3936,2022-04-05 22:17:47,Check battery cell for damage,1
3936,2022-04-06 00:26:28,Check the capacity of the safety box,1
3936,2022-04-06 00:32:19,Place battery cell in safety box,1
3937,2022-04-05 01:00:00,Battery cell completely discharged,1
3937,2022-04-06 01:23:33,Check battery cell for damage,1
3937,2022-04-06 04:17:43,Open battery cell,1
3937,2022-04-06 10:23:24,Collect electrolyte separately,1
3937,2022-04-06 16:37:08,Clean electrodes,1
3937,2022-04-07 00:39:52,Shred electrodes,1
3937,2022-04-07 03:36:31,Melt down solid materials,1
3937,2022-04-07 19:37:28,Collect recyclable materials,1
3937,2022-04-07 23:44:43,Dispose of non-reusable materials,1
3938,2022-04-05 07:07:00,Battery cell completely discharged,1
3938,2022-04-06 06:43:21,Check battery cell for damage,1
3938,2022-04-06 09:51:57,Open battery cell,1
3938,2022-04-06 15:55:54,Collect electrolyte separately,1
3938,2022-04-06 21:59:04,Clean electrodes,1
3938,2022-04-07 06:05:28,Shred electrodes,1
3938,2022-04-07 09:02:30,Melt down solid materials,1
3938,2022-04-08 00:59:28,Collect recyclable materials,1
3938,2022-04-08 04:58:37,Dispose of non-reusable materials,1
3939,2022-04-05 09:59:00,Battery cell completely discharged,1
3939,2022-04-06 09:46:48,Check battery cell for damage,1
3939,2022-04-06 12:24:53,Open battery cell,1
3939,2022-04-06 18:23:21,Collect electrolyte separately,1
3939,2022-04-07 00:25:23,Clean electrodes,1
3939,2022-04-07 08:28:43,Shred electrodes,1
3939,2022-04-07 11:27:06,Melt down solid materials,1
3939,2022-04-08 03:26:01,Collect recyclable materials,1
3939,2022-04-08 07:23:32,Dispose of non-reusable materials,1
3940,2022-04-05 14:22:00,Battery cell completely discharged,1
3940,2022-04-06 14:49:58,Check battery cell for damage,1
3940,2022-04-06 17:44:00,Open battery cell,1
3940,2022-04-06 23:48:02,Collect electrolyte separately,1
3940,2022-04-07 05:38:00,Clean electrodes,1
3940,2022-04-07 13:48:43,Shred electrodes,1
3940,2022-04-07 16:47:31,Melt down solid materials,1
3940,2022-04-08 08:48:20,Collect recyclable materials,1
3940,2022-04-08 12:48:46,Dispose of non-reusable materials,1
3941,2022-04-05 20:40:00,Battery cell completely discharged,1
